omg;produktnamn;correct_row;turnover;utd13;utd12;utd11;utd10;ant13;ant12;ant11;ant10;count1;countx;count2;random_results;people_was_right;oddset_was_right;people_was_wrong;oddset_was_wrong;people_max_sum;oddset_max_sum;people_min_sum;oddset_min_sum;people_sum;oddset_sum;people_diff_sum;oddset_diff_sum;odds1_ok;odds2_ok;odds3_ok;people1_ok;people2_ok;people3_ok;id
202202;Stryktipset;X11X1X11212X1;29696460;1104499;7405;419;107;12;391;5517;44696;7;4;2;1;4;4;5;4;707;612;261;322;472;490;446;290;1;1;0;1;1;0;4485
202203;Stryktipset;X122121221211;26098362;59522;750;50;15;114;3392;40690;265933;6;1;6;0;9;8;2;4;747;667;240;292;573;489;507;375;0;1;0;1;0;0;4497
202204;Stryktipset;21X11X21X1212;23540979;556423;6831;393;96;11;336;4668;39538;6;3;4;0;6;5;5;1;733;636;245;306;493;497;488;330;0;1;1;0;1;1;4509
202205;Stryktipset;X11X121121212;23274431;116372;1703;109;30;52;1332;16546;123452;7;2;4;0;8;9;2;1;738;592;242;333;552;506;496;259;0;0;1;0;0;1;4521
202206;Stryktipset;21X2112X21122;30478188;17291;198;17;0;694;15001;138525;704997;5;2;6;0;9;9;1;2;720;654;258;296;636;607;462;358;1;1;1;1;1;1;4533
202207;Stryktipset;21221211X1X1X;29293781;6284544;22849;1046;196;2;125;2183;24167;6;3;4;0;5;5;4;4;778;716;205;255;469;457;573;461;0;1;0;0;1;1;4545
202208;Stryktipset;2X22X2X111112;32693613;168539;1266;85;26;89;2516;29863;200255;5;3;5;0;7;6;2;3;725;654;253;290;549;511;472;364;1;0;1;1;0;1;4557
202209;Stryktipset;1,12122E+12;28473780;60188;977;71;23;123;2839;30877;200066;6;0;7;0;9;9;4;3;711;614;257;320;570;547;454;294;1;1;1;1;1;1;4569
202210;Stryktipset;11X1X1X211XXX;25363280;387908;4829;305;83;17;512;6472;49067;6;6;1;0;5;6;3;3;729;593;246;330;476;480;483;263;1;1;0;1;1;0;4581
202211;Stryktipset;2X2211XXX2X11;22988610;351590;3201;188;49;17;700;9533;75981;4;5;4;0;7;6;3;3;718;593;272;333;526;491;446;260;1;0;0;1;1;0;4624
202212;Stryktipset;11XX111222111;19130382;6280;88;0;0;792;20999;182030;816718;8;2;3;0;9;9;2;2;791;711;204;260;691;648;587;451;1;1;1;1;1;1;4636
202213;Stryktipset;X22X1X1X2X2X1;31526799;7000000;34930;1654;356;2;88;1486;14357;3;6;4;0;2;3;5;5;746;661;241;291;410;439;505;370;1;0;0;1;0;0;4648
202214;Stryktipset;2222X221X1112;25367308;143380;1464;87;25;46;1689;22585;164112;4;2;7;0;8;8;3;2;773;634;226;303;552;490;547;331;1;0;0;1;0;1;4660
202215;Stryktipset;2112212XX1122;25999547;407407;2907;200;60;27;872;10109;69614;5;2;6;0;6;7;4;3;742;653;242;296;501;483;500;357;1;0;1;1;0;1;4672
202216;Stryktipset;X1X2XXXX12112;22711860;105447;1436;99;30;56;1542;17719;120659;4;6;3;0;6;7;5;4;719;632;259;309;544;544;460;323;1;1;1;1;1;1;4685
202217;Stryktipset;212222111X212;28336072;5949;74;0;0;2185;37239;264580;1082217;5;1;7;0;9;8;1;3;724;661;255;299;668;620;469;362;1;1;1;1;1;1;4697
202218;Stryktipset;XX12112X11212;28124275;288308;1900;118;33;49;1443;18509;137074;6;3;4;0;7;7;1;3;756;681;234;276;552;524;522;405;0;1;0;0;1;0;4709
202219;Stryktipset;X21111X12X211;18629328;605453;10621;606;143;8;171;2397;21116;7;3;3;0;5;5;4;5;750;667;248;290;464;461;502;377;0;1;0;0;1;0;4721
202220;Stryktipset;1,11212E+12;22527630;3419;74;0;0;1713;29343;222136;961452;8;0;5;0;7;7;2;1;786;767;210;235;695;710;576;532;1;1;1;1;1;1;4733
202221;Stryktipset;211221XX222X1;20745545;440000;3691;221;54;25;548;7292;61749;4;3;6;0;5;5;6;3;742;652;238;297;525;511;504;355;1;1;1;1;1;1;4745
202222;Stryktipset;X1X212221XXX2;13583755;10000000;88294;4155;839;0;15;255;2629;3;5;5;0;3;3;3;5;730;606;257;322;355;390;473;284;0;0;1;0;0;0;4757
202223;Stryktipset;XXXX11X12X2X1;16937713;2645193;10586;608;145;3;156;2170;18896;4;7;2;0;5;4;1;2;724;634;248;296;451;436;476;338;0;0;1;0;0;1;4768
202224;Stryktipset;112X12X21221X;13328069;216581;1698;90;24;16;765;11496;88937;5;3;5;0;7;7;4;5;752;716;230;272;562;543;522;444;0;1;1;0;1;1;4813
202225;Stryktipset;XXX212X111X12;14306447;309973;2817;172;46;12;495;6468;49581;5;5;3;1;4;5;3;2;737;717;254;265;529;538;483;452;1;1;1;1;1;1;4825
202226;Stryktipset;X22X1X2111X21;13219761;10000000;80557;3006;627;0;16;343;3425;5;4;4;0;3;2;4;5;672;638;235;251;353;346;437;387;1;0;0;1;0;0;4836
202227;Stryktipset;XXX1X221X2X1X;14460512;599739;3739;230;65;12;377;4902;35830;3;7;3;0;5;5;5;6;714;652;260;302;491;481;454;350;1;1;0;1;0;0;4849
202228;Stryktipset;1X22221X11X11;12632051;3410;78;0;0;963;15688;112266;465746;6;3;4;0;9;10;0;0;756;757;226;242;662;670;530;515;1;1;1;1;1;1;4863
202229;Stryktipset;X12111XX12121;14300995;32638;305;25;0;207;4565;44276;244122;7;3;3;0;8;7;3;2;720;635;246;306;612;546;474;329;1;1;1;1;1;1;4875
202230;Stryktipset;1111X1XXX12X1;16550185;441797;4746;297;77;15;340;4342;34790;7;5;1;0;5;5;3;4;706;588;267;336;496;473;439;252;1;0;0;1;0;0;4887
202231;Stryktipset;211112XX11211;28283403;151162;1232;89;27;86;2238;24605;164784;8;2;3;0;7;7;4;1;720;640;256;298;554;546;464;342;1;1;1;1;1;1;4899
202232;Stryktipset;111XXXX211121;23618114;558246;7476;396;96;11;308;4652;39693;7;4;2;0;4;4;6;4;708;622;272;324;492;490;436;298;1;1;0;1;1;0;4911
202233;Stryktipset;21X12X2XX1211;23858234;2067713;9494;480;114;3;245;3872;33870;5;4;4;1;5;5;4;4;722;660;252;287;479;458;470;373;1;1;0;1;0;1;4923
202234;Stryktipset;111X1X2XX2122;26913070;142804;1725;104;29;49;1521;20149;149483;5;4;4;0;7;6;2;4;749;691;239;277;561;551;510;414;1;1;1;1;1;1;4935
202235;Stryktipset;X111X212212X1;32127354;1000000;7475;482;132;13;419;5191;39456;6;3;4;0;6;6;3;4;743;661;232;297;457;484;511;364;0;1;1;0;1;0;4947
202236;Stryktipset;212111X111111;13285521;1223;30;0;0;2823;42163;246768;811280;10;1;2;0;9;9;2;2;758;705;225;259;698;629;533;446;1;1;1;1;1;1;4967
202237;Stryktipset;1XX1111X2XX2X;24852071;1609451;9143;462;109;6;265;4188;36815;5;6;2;0;6;5;2;4;721;629;252;309;476;456;469;320;0;1;0;0;1;0;4974
202238;Stryktipset;1,12211E+12;17548520;380217;3617;216;51;12;473;6328;55056;8;0;5;0;8;9;4;4;765;709;223;261;541;530;542;448;1;1;0;1;1;0;4986
202239;Stryktipset;12X22X212X12X;32080792;714285;5980;375;98;21;523;6660;52855;3;4;6;0;5;5;2;3;704;594;262;335;469;459;442;259;0;1;1;0;1;1;4998
202240;Stryktipset;21111112111X2;24914600;102822;1345;87;26;63;1805;22187;152450;9;1;3;0;8;6;5;1;703;592;259;332;549;505;444;260;1;1;0;1;1;1;5010
202241;Stryktipset;1X1212222X112;23838476;144139;1847;119;35;43;1258;15594;110095;5;2;6;0;6;6;4;2;722;626;254;313;532;511;468;313;1;0;1;1;0;1;5022
202242;Stryktipset;X111X1112X222;24237253;56771;769;54;18;111;3071;34388;217450;6;3;4;0;8;7;1;3;717;591;260;333;570;500;457;258;1;0;1;1;0;1;5034
202243;Stryktipset;2X1121X212X12;25936503;2247830;16747;630;115;3;151;3210;36409;5;3;5;0;5;5;4;3;745;606;230;325;492;463;515;281;0;1;1;0;1;1;5046
202244;Stryktipset;211X22X2222X2;30838334;358974;3359;230;67;39;895;10456;74419;2;3;8;0;5;6;4;4;725;637;247;301;495;499;478;336;1;1;1;1;1;0;5089
202245;Stryktipset;2111112X21221;17121865;37726;531;40;0;118;3138;33027;196567;7;1;5;0;7;7;3;5;719;609;267;328;598;547;452;281;1;1;1;1;1;1;5101
202246;Stryktipset;1111X11221X11;17474855;97676;825;54;17;75;2063;24918;166297;9;2;2;0;8;8;2;1;732;626;251;307;582;532;481;319;1;0;1;1;0;1;5113
202247;Stryktipset;111111112221X;14416285;138823;1731;95;25;27;812;11834;93214;9;1;3;0;7;7;3;3;747;627;240;307;564;514;507;320;0;1;1;0;1;1;5125
202248;Stryktipset;1X121X2112XXX;13917419;201029;3215;204;59;18;422;5321;38206;5;5;3;0;5;5;4;5;688;596;279;324;503;495;409;272;1;1;1;1;1;1;5139
202249;Stryktipset;21X1X1X221XX2;15622648;0;16738;596;123;0;91;2042;20491;4;5;4;2;5;5;3;3;699;593;266;325;466;454;433;268;1;0;1;1;0;0;5151
202250;Stryktipset;121XX2X221122;17777291;2250000;8980;462;113;4;193;3000;25402;4;3;6;0;5;5;6;3;713;590;262;335;477;477;451;255;1;0;0;1;0;0;5166
202252;Stryktipset;1222222XX12X1;43622477;155688;926;67;21;167;4593;50086;329285;3;3;7;0;7;7;4;3;716;622;254;316;566;527;462;306;1;1;1;1;1;1;5172
202252;Stryktipset;2X1X2X21XX212;23908701;1554065;25616;1418;298;4;91;1315;13021;3;5;5;0;6;6;2;3;763;673;231;287;439;427;532;386;0;0;1;0;0;1;5185
202301;Stryktipset;X22211221121X;20896455;319592;4694;300;80;17;434;5424;42065;5;2;6;0;5;7;4;3;736;678;250;281;485;466;486;397;0;0;1;0;1;0;5197
202302;Stryktipset;112111XX212X2;30815394;109489;929;77;28;137;3233;30959;175731;6;3;4;0;6;7;1;2;666;553;286;352;522;488;380;201;1;0;0;1;1;0;5209
202303;Stryktipset;XX21X21X2X1X2;24748389;2144860;12186;706;168;3;198;2734;23833;3;6;4;1;5;5;5;3;685;582;265;333;445;443;420;249;0;0;0;0;0;0;5222
202304;Stryktipset;12X1XX1XX1111;23004877;65728;1157;91;30;91;1938;19710;124089;7;5;1;0;7;7;1;1;774;729;224;251;546;567;550;478;1;1;0;1;0;0;5233
202305;Stryktipset;X11211X11X2X2;31765019;481481;4006;244;62;27;773;10149;82064;6;4;3;0;5;5;4;6;734;647;243;303;515;503;491;344;1;1;0;1;1;0;5245
202306;Stryktipset;XX11X212X21XX;27904938;10000000;17004;807;177;1;160;2697;25614;4;6;3;0;4;5;2;0;737;624;242;316;443;435;495;308;0;0;0;0;0;0;5286
202307;Stryktipset;22X12X21X22XX;26893244;0;374584;10436;1667;0;7;201;2620;2;5;6;0;4;4;3;5;738;642;233;302;348;372;505;340;0;0;0;0;0;0;5298
202308;Stryktipset;X221212112121;35527057;7717;95;0;0;2103;36389;263811;1097497;6;1;6;0;9;9;1;2;715;652;259;298;641;577;456;354;1;1;1;1;1;1;5311
202309;Stryktipset;11111121212XX;35070743;59270;607;49;17;298;5631;54871;329590;8;2;3;0;7;8;2;1;719;620;250;315;584;561;469;305;1;1;1;1;1;0;5323
202310;Stryktipset;22X111X112221;28857603;44660;632;42;0;168;4445;52446;341970;6;2;5;0;8;9;2;2;752;663;232;286;599;565;520;377;1;1;1;1;1;1;5336
202311;Stryktipset;XXX211212X1XX;32015026;615384;3956;233;62;26;789;10674;83873;4;6;3;1;4;4;3;5;721;642;255;307;513;505;466;335;1;0;1;1;0;1;5348
202312;Stryktipset;1XX22X1111XX2;18337787;56759;765;51;15;84;2336;27537;187284;5;5;3;0;7;7;2;3;758;687;216;271;595;562;542;416;1;0;1;1;1;0;5360
202313;Stryktipset;211X1XX2122X1;31452805;1000000;7479;461;121;13;410;5314;42194;5;4;4;0;5;4;1;1;672;599;276;328;455;449;396;271;1;0;0;1;0;0;5372
202314;Stryktipset;2,11122E+12;26240289;310112;4048;222;55;22;632;9183;76699;4;0;9;0;8;7;4;4;740;658;236;291;524;506;504;367;1;0;1;1;0;1;5384
202315;Stryktipset;1,22221E+12;24738996;43756;493;34;0;147;4886;55445;344620;6;0;7;0;10;9;3;3;739;652;246;299;605;569;493;353;1;0;1;1;0;1;5397
202316;Stryktipset;11XX21X112X12;25931561;224214;2189;148;43;48;1155;13627;96624;6;4;3;0;6;5;4;6;701;624;263;318;531;519;438;306;1;1;0;1;1;0;5447
202317;Stryktipset;111X12X12X21X;24350089;87930;989;63;19;72;2399;29908;208131;6;4;3;0;7;7;3;3;753;680;236;281;578;574;517;399;1;1;1;1;1;0;5466
202318;Stryktipset;1121122111X21;23621446;3722;73;0;0;1650;31133;238632;1011366;8;1;4;0;10;10;0;0;765;724;227;265;687;657;538;459;1;1;1;1;1;1;5483
202319;Stryktipset;11X121X1X2111;26251869;141304;1074;73;22;92;2381;27682;188690;8;3;2;0;7;8;2;3;731;625;249;311;564;515;482;314;1;0;1;1;0;1;5505
202320;Stryktipset;1X2XX11111221;20898288;301864;3351;183;44;18;608;8907;75561;7;3;3;0;7;6;5;3;765;679;230;287;540;505;535;392;1;1;0;1;0;1;5524
202321;Stryktipset;11X1112X1X211;28047750;183098;1312;86;25;71;2084;25339;179834;8;3;2;0;7;7;3;1;751;666;237;286;564;543;514;380;1;1;0;1;0;1;5542
202322;Stryktipset;121222XX21111;16829746;81032;899;57;17;54;1825;22955;156169;6;2;5;0;7;7;2;4;736;653;250;298;586;545;486;355;0;1;1;1;0;1;5559
202323;Stryktipset;12112121112XX;14565494;4733;92;0;0;800;15430;122367;531940;7;2;4;0;9;8;1;0;759;676;234;284;663;601;525;392;1;1;1;1;1;1;5577
202324;Stryktipset;X22XX1221X1XX;15025505;91476;748;55;18;81;1958;20948;130941;3;6;4;0;6;6;3;3;758;692;231;280;574;538;527;412;1;1;1;1;1;1;5594
202325;Stryktipset;1X12211211211;12320785;152543;2156;147;40;21;557;6528;49795;8;1;4;0;7;7;5;2;737;661;247;296;545;542;490;365;1;1;0;1;0;1;5609
202326;Stryktipset;12X12XX1121XX;12633553;469246;2458;130;35;7;501;7557;57253;5;5;3;0;5;5;2;3;733;637;247;308;534;498;486;329;1;0;1;1;0;1;5627
202327;Stryktipset;211X2X112X21X;11078697;960153;11491;681;151;3;94;1268;11887;5;4;4;0;6;5;5;6;724;603;254;320;464;429;470;283;1;0;0;1;0;0;5671
202328;Stryktipset;12121112X121X;11988175;222637;2366;151;43;14;494;6182;44553;7;2;4;0;8;8;3;1;735;687;249;274;528;526;486;413;0;1;0;0;1;0;5689
202329;Stryktipset;112121X1XX111;11900505;34765;414;24;0;89;2799;37803;235053;8;3;2;0;9;8;1;3;774;707;218;270;627;585;556;437;0;1;1;0;1;1;5709
202330;Stryktipset;1212XX11222X1;14073793;0;13452;626;131;0;102;1752;17377;5;3;5;0;5;5;6;5;737;631;249;303;487;471;488;328;1;1;0;1;1;0;5728
202331;Stryktipset;1X2111X11121X;17952569;150892;1017;68;20;68;1721;20345;140742;8;3;2;0;7;7;3;3;725;658;254;300;575;541;471;358;1;1;1;1;1;0;5748
202332;Stryktipset;12X1212211XX1;28608301;342105;2109;133;37;38;1322;16705;123871;6;3;4;0;7;7;4;5;715;621;265;319;543;522;450;302;1;1;0;1;1;1;5767
202333;Stryktipset;1112222X211X2;25078965;36839;606;50;18;177;4033;38586;222283;5;2;6;0;8;7;3;3;717;654;263;301;571;553;454;353;1;1;1;1;1;0;5787
202334;Stryktipset;2X12X211X2111;28796816;299486;3386;179;46;25;829;12534;100434;6;3;4;0;7;7;2;1;734;640;241;306;517;476;493;334;0;1;0;0;1;0;5806
202335;Stryktipset;122XX12X21122;33826295;0;157050;7669;1598;0;21;344;3439;4;3;6;0;2;3;6;6;766;684;217;280;340;377;549;404;0;0;0;0;0;0;5826
202336;Stryktipset;2XXXX22XX12X1;23058799;14790124;49960;2088;429;1;45;861;8727;2;7;4;0;3;3;3;3;754;714;236;258;412;397;518;456;0;1;0;0;1;0;5845
202337;Stryktipset;1221111X11221;26300021;559;18;0;0;12211;141862;707325;2035972;8;1;4;0;11;11;1;0;749;668;234;293;723;636;515;375;1;1;1;1;1;1;5863
202338;Stryktipset;22XX11111X1XX;29912394;282047;2150;143;41;50;1356;16223;118369;6;5;2;0;6;6;3;3;725;632;246;316;532;502;479;316;1;1;1;1;1;1;5907
202339;Stryktipset;1222111X21222;27190700;1009940;11427;683;169;7;232;3101;26027;5;1;7;0;5;6;5;6;767;683;220;277;476;491;547;406;1;0;1;1;0;1;5927
202340;Stryktipset;X2111XX11X22X;37371898;12106;140;15;0;1652;25954;194213;867630;5;5;3;0;7;7;3;3;699;641;266;300;624;589;433;341;1;1;1;1;1;1;5944
202341;Stryktipset;11221X2212121;20052074;451458;2375;137;36;25;823;11399;88364;6;1;6;0;7;7;3;4;714;632;260;308;541;503;454;324;0;1;1;1;1;0;5967
202342;Stryktipset;X211X21211212;27744083;1615;41;0;0;4466;65165;408547;1448635;6;2;5;0;10;9;0;1;749;684;238;282;688;625;511;402;1;1;1;1;1;1;5986
202343;Stryktipset;X1122111221X2;31553061;35419;335;27;0;420;9169;88037;492325;6;2;5;0;8;7;2;1;748;692;239;280;617;589;509;412;1;1;1;1;1;1;6004
202344;Stryktipset;1X1121XX2XXX1;33510192;532308;4840;314;87;26;675;8303;62535;5;6;2;0;5;5;4;4;711;629;260;317;484;487;451;312;1;0;0;1;0;0;6027
202345;Stryktipset;11122X111X211;26438000;45825;683;48;15;150;3772;42743;282691;8;2;3;0;7;6;4;5;745;677;240;287;604;591;505;390;1;1;1;1;1;1;6048
202346;Stryktipset;12X21111X1X1X;15646393;312927;2294;123;31;13;665;9851;81775;7;4;2;0;7;6;3;4;762;716;225;261;553;518;537;455;0;1;0;1;0;1;6065
202347;Stryktipset;2122121X2122X;27508146;715211;10947;637;160;10;245;3365;27927;4;2;7;0;5;4;3;3;684;591;279;333;435;458;405;258;1;0;0;0;1;1;6083
202348;Stryktipset;12111211X111X;26656598;7072;137;0;0;980;18955;163083;768530;9;2;2;0;9;8;1;2;747;660;240;290;652;601;507;370;1;1;1;1;1;1;6103
202349;Stryktipset;12X1X1X2X122X;31077375;4830343;61837;3775;783;3;49;642;6442;4;5;4;0;2;2;3;5;720;624;252;317;367;376;468;307;0;0;0;0;0;0;6147
202350;Stryktipset;211X111XX2112;24529783;92431;1190;69;19;69;2009;27665;203312;7;3;3;1;9;9;1;0;749;719;241;260;575;572;508;459;0;1;1;0;1;1;6162
202351;Stryktipset;X1122211X22X2;29521356;1096507;11943;597;131;7;241;3855;36506;4;3;6;0;5;5;4;6;723;631;249;305;474;448;474;326;1;0;0;1;0;1;6176
202352;Stryktipset;1212X21121121;35860493;185714;1251;103;35;140;2794;27023;161942;7;1;5;0;5;8;5;3;706;641;259;299;528;539;447;342;1;1;0;1;1;0;6189
202352;Stryktipset;1111111112X2X;22920736;238375;3121;180;46;25;716;9890;79511;9;2;2;0;6;7;3;3;779;709;206;264;540;551;573;445;1;1;1;1;1;0;6191
202401;Stryktipset;11222X1X11X21;20266947;1336;34;0;0;3943;56623;341497;1192437;6;3;4;0;10;10;0;2;791;799;215;224;705;729;576;575;1;1;1;1;1;1;6202
202402;Stryktipset;21X2X212112X2;28624498;9180;120;0;0;1416;23093;172170;759932;4;3;6;0;9;10;2;3;704;642;269;309;636;595;435;333;1;1;1;1;1;1;6215
202403;Stryktipset;1XXX1112221X1;27367812;2333303;12019;657;160;6;222;3247;27668;6;4;3;1;5;6;2;0;689;609;281;323;438;452;408;286;0;0;1;0;0;1;6234
202404;Stryktipset;22X12X1X1XXX2;23194084;861494;12223;641;154;7;185;2818;24423;3;6;4;0;5;6;2;2;732;671;239;288;448;455;493;383;0;0;0;0;0;0;6255
200623;VM-Stryktipset;121X1212121X1;0;3222;77;0;0;326;8528;83200;396339;7;2;4;0;10;9;1;1;847;701;141;198;704;617;706;503;1;0;1;1;0;1;2166
200624;VM-Stryktipset;1111X12XX1X21;0;64783;243;22;0;48;1762;20404;122897;7;4;2;0;8;8;1;1;891;746;130;168;664;614;761;578;1;1;1;1;1;0;2167
200625;VM-Stryktipset;X11X1212X1221;0;1154;39;0;0;2461;28928;152123;463729;6;3;4;0;11;10;0;0;791;619;206;270;751;607;585;349;1;1;1;1;1;1;2168
201824;VM-tipset;122X1X2122X11;15463624;119536;1371;55;16;42;1685;21632;151682;5;3;5;0;8;8;2;2;819;772;164;209;604;588;655;563;1;1;0;1;1;0;2503
